train/learning_rate,train/entropy_loss,train/policy_gradient_loss,train/value_loss,train/approx_kl,train/clip_fraction,train/loss,train/gradient_layer_0,train/gradient_layer_1,train/gradient_layer_2,train/gradient_layer_3,train/gradient_layer_4,train/gradient_layer_5,train/gradient_layer_6,train/gradient_layer_7,train/gradient_layer_8,train/gradient_layer_9,train/gradient_layer_10,train/gradient_layer_11,train/n_updates,train/clip_range
0.0003,-0.38327348684625967,-0.0031380289541890045,5.064647015322927e-05,0.0031837742,0.04017857142857143,-0.02448202669620514,5.5744815,0.13097858,13.84831,0.14393629,5.255357,2.2175727,23.290995,1.3199064,2.2242832,0.03204583,12.3697815,1.0942723,406,0.2
0.0003,-0.3833539861952886,-0.0032354998620576225,4.7245955968833186e-05,0.0036232495,0.040283203125,-0.011062856763601303,5.5764303,0.13089876,13.84821,0.14267457,5.255274,2.217998,23.29166,1.3201258,2.2249677,0.031670403,12.369884,1.094285,407,0.2
0.0003,-0.3837324015589224,-0.003102435736865219,4.442491978314441e-05,0.0060635423,0.04627821180555555,-0.011721236631274223,5.5795007,0.13058494,13.854058,0.14085375,5.2551947,2.2183475,23.29219,1.3203058,2.2292933,0.03112113,12.369759,1.0942694,408,0.2
0.0003,-0.3826447672210634,-0.003150841555907391,4.213036232272316e-05,0.0022273157,0.04384765625,-0.01020262110978365,5.590952,0.13070852,13.871729,0.1430472,5.25512,2.2187312,23.292791,1.3205007,2.2422955,0.031721655,12.369898,1.0942869,409,0.2
0.0003,-0.37378152925521135,0.00020123328431509435,8.683817168275709e-05,0.0020115084,0.01513671875,0.0032248636707663536,5.6037645,0.13121608,13.907731,0.14699024,5.255033,2.2196498,23.29435,1.3209318,2.2697003,0.032800093,12.37232,1.09459,410,0.2
0.0003,-0.3668275070376694,-0.00015568376693408936,5.545487169911212e-05,0.00149471,0.016357421875,0.000511954422108829,5.607925,0.13062197,13.919203,0.14309628,5.25495,2.2201014,23.295033,1.3211429,2.2796967,0.031802963,12.372596,1.0946244,411,0.2
0.0003,-0.36420561373233795,-0.0001975092527572997,4.187663612735074e-05,0.002585205,0.0185546875,-0.009638878516852856,5.622976,0.13032556,13.940417,0.14199477,5.254868,2.2204335,23.295506,1.321303,2.291209,0.031549163,12.372414,1.0946018,412,0.2
0.0003,-0.36116566020064056,-0.0005709776760340901,3.5088753058687416e-05,0.0029977807,0.021484375,-0.007603446487337351,5.6233335,0.1301276,13.949718,0.14267573,5.254789,2.2207973,23.296034,1.3214732,2.29838,0.031740703,12.372441,1.0946053,413,0.2
0.0003,-0.361606115847826,-0.0006279562236159109,3.09735234168329e-05,0.0019348434,0.02099609375,0.003306072670966387,5.6277356,0.1300753,13.953987,0.14472987,5.2547145,2.2210994,23.296467,1.3216201,2.299491,0.032295346,12.372335,1.0945922,414,0.2
0.0003,-0.3616597688136001,-0.0007356917182429848,2.82037817953551e-05,0.0022601895,0.020751953125,-0.0013413840206339955,5.6216288,0.13001285,13.948002,0.1375236,5.254636,2.221443,23.29696,1.3217859,2.2960167,0.030266516,12.372346,1.0945936,415,0.2
0.0003,-0.3606953949534467,-0.0007113902445001129,2.627589458370494e-05,0.0028305156,0.022042410714285716,-0.0067121549509465694,5.6177945,0.12965828,13.94718,0.14263049,5.2545485,2.2218344,23.297522,1.3219714,2.2960982,0.031723276,12.372348,1.0945939,416,0.2
0.0003,-0.3600628167623654,-0.0007736676170679857,2.483414188958477e-05,0.0021882025,0.02227783203125,0.0007502601947635412,5.626487,0.12965773,13.956242,0.14055239,5.254451,2.2222693,23.29815,1.3221813,2.300745,0.0311434,12.372379,1.0945979,417,0.2
0.0003,-0.3595356699079275,-0.0008436858600665195,2.3648125745820733e-05,0.002201687,0.022298177083333332,0.00807980913668871,5.6317463,0.13000776,13.96699,0.13709845,5.2543573,2.222687,23.298725,1.3223761,2.3085248,0.030137552,12.372311,1.0945895,418,0.2
0.0003,-0.35866864109411833,-0.0009074428315216209,2.270950534750682e-05,0.0033555166,0.023291015625,0.0039042511489242315,5.633348,0.12996572,13.97402,0.13712598,5.254268,2.2230844,23.299288,1.3225667,2.3156068,0.030164002,12.372311,1.0945897,419,0.2
0.0003,-0.340001436881721,2.7591901016421616e-05,8.967305018359184e-05,0.004022451,0.056640625,0.008621376007795334,5.6250935,0.13115332,13.976828,0.13297121,5.2542005,2.2237103,23.300278,1.3228533,2.3226814,0.028832188,12.373812,1.094778,420,0.2
0.0003,-0.33532815193757415,-0.0012328508964856155,5.154847823973796e-05,0.0024269759,0.0419921875,-0.0054544080048799515,5.626085,0.12934677,13.975073,0.13768,5.2541428,2.2241116,23.300894,1.3230441,2.3224983,0.030334366,12.3744955,1.0948635,421,0.2
0.0003,-0.33345774623254937,-0.001955164138053078,3.7570290449669606e-05,0.0034020327,0.037923177083333336,-0.008510335348546505,5.615039,0.13085397,13.961151,0.13373761,5.2540927,2.2243416,23.30121,1.3231531,2.3134315,0.029019497,12.374385,1.09485,422,0.2
0.0003,-0.3315193864982575,-0.0025070323081308743,3.057580347842759e-05,0.005882294,0.042236328125,-0.007267458830028772,5.6057777,0.13143836,13.945474,0.13298252,5.2540402,2.2245936,23.301567,1.3232743,2.3031926,0.028703934,12.374446,1.0948575,423,0.2
0.0003,-0.3306408042088151,-0.00248011209332617,2.6352968620813045e-05,0.0038764826,0.04072265625,-0.0006373572978191078,5.5984764,0.12974173,13.922267,0.13712564,5.2539873,2.224843,23.301916,1.3233956,2.2871017,0.03006126,12.37445,1.0948579,424,0.2
0.0003,-0.32997643342241645,-0.00286165770739899,2.3536981781073035e-05,0.0065650064,0.045003255208333336,0.0045183924958109856,5.5916476,0.13164163,13.911312,0.13275437,5.253936,2.2250834,23.302246,1.3235102,2.2802415,0.028514383,12.374414,1.0948536,425,0.2
0.0003,-0.32944370387122035,-0.002893117980940068,2.1531834797932398e-05,0.0072239805,0.049037388392857144,0.005764498375356197,5.5812016,0.13076134,13.879771,0.13502842,5.253883,2.225347,23.302607,1.3236358,2.2568321,0.029275764,12.374484,1.0948623,426,0.2
0.0003,-0.329284350736998,-0.002984464698783995,2.0056302169280116e-05,0.0051912228,0.04730224609375,-0.004663490690290928,5.5781145,0.12986937,13.877846,0.13778557,5.2538285,2.2255948,23.302942,1.3237544,2.2577798,0.0301981,12.37446,1.0948594,427,0.2
0.0003,-0.32900778483599424,-0.0029038754332254436,1.8885466444215934e-05,0.006443315,0.049750434027777776,-0.012028241530060768,5.575786,0.13163662,13.870135,0.13345331,5.253769,2.225854,23.303288,1.3238783,2.2501266,0.0286299,12.374352,1.0948459,428,0.2
0.0003,-0.3289287807419896,-0.003043640434771078,1.7953317211549802e-05,0.006805748,0.051904296875,0.00716586085036397,5.5675225,0.13053061,13.852904,0.13628305,5.253717,2.2261136,23.303629,1.3239982,2.2397776,0.029618463,12.37438,1.0948493,429,0.2
0.0003,-0.33203794807195663,-0.0022336336551234126,4.987533051803439e-05,0.0043851477,0.0595703125,-0.0055922530591487885,5.564845,0.12917118,13.8377905,0.14046967,5.253663,2.2267256,23.304544,1.3242698,2.2304177,0.031021668,12.376126,1.0950676,430,0.2
0.0003,-0.32614620169624686,-0.002508155295799952,3.0937336205738575e-05,0.0043836283,0.058837890625,0.0023668124340474606,5.562376,0.12879643,13.843017,0.14144161,5.253621,2.2269652,23.304857,1.3243765,2.2393956,0.031351786,12.376285,1.0950876,431,0.2
0.0003,-0.3233635596310099,-0.0028165484545752406,2.3040795554152282e-05,0.002907189,0.044759114583333336,-0.0006675696931779385,5.558576,0.12874658,13.832064,0.14167382,5.253576,2.2271693,23.3051,1.3244684,2.2330048,0.031409465,12.376153,1.0950714,432,0.2
0.0003,-0.32140287524089217,-0.0030799316191405524,1.9030767802519222e-05,0.0046630246,0.0494384765625,-0.0011689382372424006,5.556461,0.12852137,13.816627,0.14289202,5.253529,2.227406,23.305391,1.3245734,2.2223394,0.03177473,12.376178,1.0950745,433,0.2
0.0003,-0.32114953454583883,-0.0032376158982515336,1.6657650382967405e-05,0.004441267,0.05224609375,-0.005684321746230125,5.554685,0.12895755,13.802398,0.13936085,5.2534823,2.2276258,23.305656,1.3246698,2.2116024,0.030609127,12.3761015,1.095065,434,0.2
0.0003,-0.31986113187546533,-0.0031299445933351913,1.5050990953113796e-05,0.004079515,0.052408854166666664,-0.007959908805787563,5.5567384,0.129216,13.8035145,0.13772358,5.2534413,2.2278492,23.305925,1.3247659,2.2131395,0.03005509,12.376165,1.095073,435,0.2
0.0003,-0.31970802980608176,-0.0031839313284893122,1.388438060091955e-05,0.0023994488,0.04792131696428571,-0.01541770901530981,5.5591326,0.1283146,13.806183,0.14232853,5.253392,2.2280777,23.306198,1.3248681,2.2173734,0.03159552,12.376079,1.0950624,436,0.2
0.0003,-0.3193134702160023,-0.00314449668621819,1.3003306285952476e-05,0.004192082,0.04962158203125,-0.008959458209574223,5.557452,0.12833871,13.794132,0.14087601,5.253345,2.2283218,23.306492,1.3249745,2.2098541,0.031122709,12.376113,1.0950668,437,0.2
0.0003,-0.3188160698240002,-0.003191932206391357,1.2321276901477379e-05,0.0047032433,0.051323784722222224,0.008706746622920036,5.558403,0.1281535,13.785805,0.14189506,5.2533007,2.2285593,23.30677,1.325077,2.2029102,0.031442832,12.376121,1.095068,438,0.2
0.0003,-0.3191266398876905,-0.0032275078367092645,1.1777638388821287e-05,0.0047016023,0.052783203125,-0.0054167890921235085,5.5620165,0.12849776,13.776476,0.13839012,5.253249,2.2288046,23.307058,1.3251848,2.1955671,0.030272257,12.376064,1.095061,439,0.2
0.0003,-0.31020019203424454,-0.001294853340368718,4.5267870689258416e-05,0.000979406,0.01318359375,-0.007424385752528906,5.564724,0.12776452,13.798936,0.14477783,5.253198,2.22946,23.307941,1.3254564,2.2156487,0.03235834,12.377806,1.0952789,440,0.2
0.0003,-0.31220163591206074,-0.001740654683089815,2.73061431670385e-05,0.0036836625,0.034912109375,0.005320829804986715,5.5710216,0.12775153,13.804616,0.14155021,5.25315,2.2296786,23.30817,1.3255498,2.2140608,0.03135555,12.377595,1.0952525,441,0.2
0.0003,-0.31234179545814794,-0.0018327845173189417,2.0774050786561322e-05,0.0032033448,0.037923177083333336,-0.010503556579351425,5.5739217,0.12771262,13.846985,0.14076532,5.2530975,2.2299292,23.308449,1.3256569,2.246283,0.031166097,12.37749,1.0952395,442,0.2
0.0003,-0.31084310996811837,-0.0021678645389329176,1.7421400151818034e-05,0.0030230773,0.0362548828125,-0.010794897563755512,5.569235,0.12750797,13.834136,0.14469314,5.253042,2.2302327,23.308796,1.3257856,2.2349474,0.03235918,12.377555,1.0952477,443,0.2
0.0003,-0.3132036310620606,-0.0020682764676166697,1.5393872661206843e-05,0.004777941,0.0416015625,0.0020750630646944046,5.567761,0.12735087,13.841957,0.1427802,5.2529836,2.2305384,23.309137,1.3259141,2.2418704,0.031775113,12.377608,1.0952545,444,0.2
0.0003,-0.3122744928890218,-0.002115418237129537,1.4026427507474182e-05,0.004220736,0.045166015625,0.0014325438532978296,5.567415,0.12724572,13.838478,0.14385515,5.25292,2.2308207,23.309446,1.3260361,2.2410498,0.03209379,12.377491,1.09524,445,0.2
0.0003,-0.31236671769459334,-0.0022078770104729173,1.3031217804382322e-05,0.00305993,0.04331752232142857,0.0004334881086833775,5.564668,0.127159,13.841924,0.14281037,5.2528615,2.2311296,23.309786,1.3261653,2.2429867,0.03178232,12.3775425,1.0952464,446,0.2
0.0003,-0.3120279273716733,-0.0021834903236594982,1.2298976894697944e-05,0.0028497002,0.04168701171875,-0.0025286416057497263,5.5593777,0.12715067,13.84486,0.14026359,5.252802,2.231445,23.310139,1.326298,2.2460172,0.03099249,12.377617,1.0952559,447,0.2
0.0003,-0.3116810567056139,-0.0022388035205141124,1.1754679276363175e-05,0.0015558462,0.03770616319444445,-0.002109220717102289,5.559543,0.126986,13.869522,0.14248611,5.252738,2.2317126,23.310415,1.326411,2.263418,0.031695943,12.377413,1.0952305,448,0.2
0.0003,-0.31144112534821033,-0.0022753524317522533,1.133577852669987e-05,0.003964108,0.040234375,-0.00028697564266622066,5.561207,0.12704486,13.87185,0.13797705,5.252678,2.2320087,23.310738,1.3265353,2.2626681,0.030296141,12.377414,1.0952306,449,0.2
0.0003,-0.3221964677795768,0.0002001553657464683,2.6497181494278266e-05,0.001966059,0.02734375,0.02707536891102791,5.573226,0.12717062,13.896999,0.14590439,5.2526226,2.2326155,23.31148,1.3267764,2.2783391,0.032706343,12.378819,1.0954063,450,0.2
0.0003,-0.31848404789343476,-0.001178409525891766,1.801265256062834e-05,0.004336901,0.048583984375,0.006882340647280216,5.569902,0.1267811,13.902644,0.1424226,5.2525716,2.2328632,23.31173,1.3268734,2.2830822,0.03168434,12.378585,1.0953771,451,0.2
0.0003,-0.3169459439814091,-0.0015128847444429994,1.3901022754225778e-05,0.0029892055,0.044270833333333336,0.005480446852743626,5.582945,0.12675053,13.923657,0.14352736,5.2525067,2.2332206,23.312115,1.3270166,2.2965646,0.03200708,12.378726,1.0953947,452,0.2
0.0003,-0.3170776702463627,-0.0015927918029774446,1.1789455015787098e-05,0.003510799,0.0440673828125,0.005087548401206732,5.5885763,0.12656346,13.919847,0.14213686,5.2524443,2.2335198,23.312418,1.3271348,2.2919717,0.031586368,12.378622,1.0953819,453,0.2
0.0003,-0.31725630909204483,-0.0016085075010778382,1.0502366734499446e-05,0.0011645096,0.037109375,-0.012537679634988308,5.603943,0.12637672,13.951516,0.141216,5.252377,2.233862,23.312778,1.3272725,2.3145142,0.031317968,12.37863,1.095383,454,0.2
0.0003,-0.31620192822689813,-0.0017630351406599705,9.71172578090318e-06,0.0034281132,0.038004557291666664,0.0013634037459269166,5.589743,0.12635954,13.939954,0.14178796,5.252316,2.23418,23.313103,1.3273981,2.3093765,0.031463016,12.378557,1.0953741,455,0.2
0.0003,-0.3156954829714128,-0.001945996012571933,9.162102088566826e-06,0.003607759,0.03920200892857143,-0.000914851960260421,5.5851655,0.12622179,13.932765,0.14076781,5.2522492,2.234532,23.313467,1.3275387,2.3043752,0.03112714,12.37862,1.0953821,456,0.2
0.0003,-0.3150499671464786,-0.002017774246269255,8.661525622954969e-06,0.0030855592,0.03887939453125,0.001237756572663784,5.5912437,0.12610923,13.939863,0.14004904,5.2521806,2.234888,23.31383,1.327679,2.31007,0.030902565,12.378675,1.095389,457,0.2
0.0003,-0.3144030844171842,-0.002089590723496965,8.26658218342244e-06,0.0027437345,0.0380859375,-0.006573500577360392,5.60042,0.12597051,13.944144,0.14042017,5.252118,2.235207,23.314148,1.3278028,2.310626,0.031008875,12.378639,1.0953846,458,0.2
0.0003,-0.3145462118089199,-0.002126011565269437,7.959564899806538e-06,0.0015618128,0.035546875,-0.005227075889706612,5.6063814,0.12601174,13.965303,0.14257833,5.2520576,2.2355227,23.314463,1.3279256,2.326679,0.031652167,12.378669,1.0953884,459,0.2
0.0003,-0.32807636354118586,0.0031794689130038023,2.4751905499442728e-05,0.0027042353,0.02978515625,0.0035685121547430754,5.6069255,0.12584694,13.96011,0.14268006,5.252002,2.2360802,23.315107,1.3281491,2.3225303,0.03167016,12.379992,1.0955538,460,0.2
0.0003,-0.3234473601914942,0.0013202958944020793,1.4752751795299446e-05,0.0039120894,0.04150390625,-0.011042158119380474,5.601449,0.12546173,13.953563,0.13742217,5.2519517,2.2362626,23.315279,1.3282266,2.317031,0.030105166,12.3797865,1.0955282,461,0.2
0.0003,-0.3238498006636898,0.0005351578826472784,1.1101497572478062e-05,0.0034438262,0.037923177083333336,0.0010724790627136827,5.5941024,0.12545417,13.946338,0.13714254,5.251897,2.2364833,23.315489,1.3283191,2.3131554,0.0300068,12.37968,1.095515,462,0.2
0.0003,-0.3235792007762939,0.00017952589223568793,9.245414432257348e-06,0.0044122287,0.0435791015625,0.0025862203910946846,5.5884748,0.12538503,13.940165,0.13897131,5.251846,2.2367208,23.315723,1.3284165,2.3088076,0.03057077,12.379693,1.0955167,463,0.2
0.0003,-0.3252981430850923,0.00019960770005127414,8.175416058975316e-06,0.00033082403,0.03505859375,0.0009463524329476058,5.5869665,0.12526585,13.934508,0.1406551,5.251796,2.236939,23.315931,1.328506,2.3027039,0.031072041,12.37962,1.0955077,464,0.2
0.0003,-0.32556175293090445,0.00011566645722875062,7.401691675568145e-06,0.0034693084,0.037190755208333336,0.0007399121532216668,5.5772834,0.12509914,13.928892,0.13996378,5.25174,2.2372093,23.316198,1.3286161,2.3008962,0.030866181,12.379723,1.0955206,465,0.2
0.0003,-0.32678326425541726,0.0002537134163763507,6.879126808761222e-06,0.0012179401,0.03327287946428571,-0.006926698610186577,5.5687876,0.12486544,13.931266,0.13680875,5.251688,2.2374427,23.316423,1.3287112,2.3018618,0.029874811,12.379702,1.0955179,466,0.2
0.0003,-0.3268891088082455,0.0001825157387429499,6.495260031158523e-06,0.0036295026,0.03594970703125,-0.0005425092531368136,5.5615063,0.12478238,13.914697,0.1430139,5.2516265,2.2377331,23.3167,1.3288277,2.2904043,0.03177599,12.379711,1.0955192,467,0.2
0.0003,-0.3278421585241126,0.00011304475629003718,6.1889596357408054e-06,0.0008165827,0.032660590277777776,0.003839255543425679,5.555607,0.12457136,13.90944,0.14096214,5.251571,2.2379684,23.316916,1.328924,2.286973,0.03116059,12.379625,1.0955086,468,0.2
0.0003,-0.3282414217013866,-8.040178872761316e-05,5.928568674562484e-06,0.003046217,0.032763671875,-0.01574665680527687,5.545853,0.12447769,13.917362,0.13787879,5.251506,2.2382863,23.31722,1.3290516,2.2936432,0.030205242,12.37971,1.0955193,469,0.2
0.0003,-0.3211294300854206,-0.0014421968953683972,1.0179587917491517e-05,0.0016979577,0.01025390625,-0.008914973586797714,5.548302,0.12528941,13.940586,0.13204698,5.2514305,2.23878,23.317732,1.329245,2.3107347,0.028244643,12.380495,1.0956175,470,0.2
0.0003,-0.3175787879154086,-0.002453582943417132,7.273690812326095e-06,0.0053341296,0.047607421875,-0.0011665619676932693,5.549227,0.12452568,13.9382715,0.13675945,5.251345,2.239154,23.318089,1.3293955,2.3109677,0.02985459,12.380522,1.095621,471,0.2
0.0003,-0.3147716315773626,-0.0021489659605625397,6.415836717602967e-06,0.0018737791,0.041666666666666664,0.01565939001739025,5.54911,0.12599972,13.953396,0.1302962,5.2512717,2.239491,23.318409,1.3295294,2.3203177,0.027599944,12.38053,1.0956221,472,0.2
0.0003,-0.312430702149868,-0.002221726899733767,5.913059460738168e-06,0.0042331666,0.0433349609375,-0.008924688212573528,5.5583153,0.124962054,13.97051,0.13354073,5.251188,2.2398725,23.318768,1.3296791,2.3326106,0.028805677,12.3805485,1.0956244,473,0.2
0.0003,-0.3097570763900876,-0.0026369705476099623,5.605304386335774e-06,0.005506742,0.0431640625,-0.012280267663300037,5.559689,0.1254497,13.98806,0.13204274,5.2511067,2.2402616,23.319138,1.3298331,2.3465388,0.028278459,12.380686,1.0956417,474,0.2
0.0003,-0.30756665222967666,-0.0028879837724768245,5.4841363616257395e-06,0.0051846094,0.04345703125,0.0012911654775962234,5.564535,0.12474455,13.988352,0.13501167,5.251022,2.240588,23.31943,1.3299633,2.3460758,0.029314188,12.380496,1.095618,475,0.2
0.0003,-0.30625820060127545,-0.002773480967984402,5.3622000036414515e-06,0.00536336,0.04527064732142857,0.015807101503014565,5.5747685,0.12589324,14.005431,0.13074282,5.2509456,2.2409115,23.31972,1.3300908,2.3546426,0.027819011,12.380403,1.0956063,476,0.2
0.0003,-0.30553024145774543,-0.002834908835211536,5.279541024805212e-06,0.0030657589,0.04290771484375,-0.0017083949642255902,5.578216,0.12505881,14.015912,0.13348378,5.2508645,2.2412663,23.320042,1.3302317,2.3613005,0.02881858,12.380381,1.0956037,477,0.2
0.0003,-0.3049713019281626,-0.0029150043588338625,5.201873345110168e-06,0.0065911226,0.04714626736111111,-0.006358386483043432,5.583493,0.12465166,14.015006,0.1362968,5.250782,2.241668,23.320414,1.3303882,2.3579438,0.029775335,12.380579,1.0956286,478,0.2
0.0003,-0.3045521574560553,-0.0028344452526653185,5.167828248886508e-06,0.004531116,0.047119140625,0.0256828423589468,5.5877256,0.12626682,14.029868,0.12951224,5.2506948,2.2419693,23.32067,1.3305095,2.3670337,0.02738573,12.380289,1.0955926,479,0.2
0.0003,-0.30379899963736534,-0.0042524152813712135,3.10643582395187e-05,0.0038273095,0.05859375,0.00453884806483984,5.57715,0.124768734,14.024194,0.1338634,5.2506237,2.242493,23.321106,1.3306736,2.3644278,0.028968817,12.38097,1.0956782,480,0.2
0.0003,-0.3019181089475751,-0.005432539684989024,2.2029644796361936e-05,0.0042513083,0.05712890625,-0.011907372623682022,5.575196,0.124524325,14.034421,0.13426714,5.2505655,2.2429273,23.321453,1.3308026,2.3762207,0.02912476,12.381318,1.095722,481,0.2
0.0003,-0.30033817809696,-0.005953096857410856,1.7574206301181523e-05,0.0065388717,0.07584635416666667,-0.019548416137695312,5.579003,0.12441332,14.028789,0.13433073,5.2504973,2.2432787,23.321688,1.3308996,2.3704288,0.02913006,12.380967,1.095678,482,0.2
0.0003,-0.30006693582981825,-0.006414333282009466,1.4170849837569222e-05,0.0058515044,0.0814208984375,-0.028713960200548172,5.5770235,0.12471787,14.021788,0.13266349,5.250435,2.2436473,23.321955,1.3310071,2.3677227,0.028544283,12.380949,1.095676,483,0.2
0.0003,-0.2996227190829813,-0.0065246351936366406,1.2143115878870957e-05,0.004800692,0.07998046875,-0.011794577352702618,5.578518,0.12432932,14.03371,0.13392712,5.250366,2.2440925,23.322302,1.3311431,2.375622,0.028990787,12.381165,1.0957031,484,0.2
0.0003,-0.2996577895246446,-0.0066246826366599025,1.0891282840930216e-05,0.0046381326,0.07861328125,-0.021335162222385406,5.576391,0.12437352,14.030158,0.13338356,5.2502966,2.2444572,23.322561,1.3312527,2.3749025,0.028799916,12.38102,1.0956851,485,0.2
0.0003,-0.29928091454452704,-0.00670570891816169,9.827016238464889e-06,0.006543067,0.08217075892857142,-0.0017660469748079777,5.579102,0.124338746,14.028917,0.13314189,5.250226,2.2448502,23.32285,1.3313695,2.3729138,0.028717596,12.380918,1.0956725,486,0.2
0.0003,-0.2992347236722708,-0.006697677432384808,9.049109532810462e-06,0.0059194434,0.08392333984375,-0.00956057570874691,5.578974,0.123836495,14.043413,0.13486466,5.2501636,2.245229,23.32314,1.3314897,2.3838532,0.029317712,12.381034,1.0956873,487,0.2
0.0003,-0.2991956637447907,-0.006721011259489589,8.447642809667539e-06,0.00510787,0.08338758680555555,-0.024617841467261314,5.5796566,0.123684995,14.048773,0.13523272,5.250098,2.2455733,23.323378,1.3315926,2.3876774,0.02945039,12.380865,1.0956664,488,0.2
0.0003,-0.29922726047225295,-0.00657688859209884,7.961079583651554e-06,0.0065953163,0.08505859375,-0.0002183840551879257,5.5873847,0.12518992,14.042792,0.12905908,5.250034,2.245941,23.323648,1.3317045,2.3819513,0.027248606,12.380842,1.0956635,489,0.2
